Order,id,token,abs_frecuency,rel_frecuency,length,number_syllables,token_possition,number_token_sentences,number_synonyms,number_hyponyms,number_hypernyms,Part_of_speech,freq_relative_word_before,freq_relative_word_after,len_word_before,len_word_after,mtld_diversity,propn,aux,verb,adp,noun,nn,sym,num,avgTokenBert,complexity
8210,141147,productividad,47,5.32743E-05,13,5,0.470588235,34,0,0,0,1,0.034261024,0.007842653,2,3,0,0,0,7,5,9,0,0,1,-0.034059597,0.2
8211,141779,tokens,47,5.32743E-05,6,2,0.045454545,22,4,2,1,0,0.016249786,2.26699E-05,3,9,67.76,0,0,2,4,5,0,0,0,-0.03450073,0.8
8212,141889,tokens,47,5.32743E-05,6,2,0.947368421,19,4,2,1,0,8.04782E-05,0,6,0,101.08,0,1,3,0,4,0,0,0,-0.033111404,1
8213,142349,tokens,47,5.32743E-05,6,2,0.958333333,24,4,2,1,0,0.016249786,0,3,0,80.64,2,4,2,2,5,0,0,1,-0.035284706,0.8
8214,142358,hadoop,47,5.32743E-05,6,2,0.055555556,90,0,0,0,8,0.062481652,0.016377871,2,2,58.46776705,2,7,10,13,22,0,0,1,-0.03426084,1
8215,143111,subsistema,47,5.32743E-05,10,4,0.769230769,65,0,0,0,8,0.007842653,0.000742439,3,10,50.99137931,0,1,4,13,21,0,0,1,-0.034793902,0.2
8216,143275,tokens,47,5.32743E-05,6,2,0.916666667,12,4,2,1,0,0.062481652,0,2,0,0,0,1,2,1,3,0,0,0,-0.034712111,0.6
8217,144047,tokens,47,5.32743E-05,6,2,0.481481481,27,4,2,1,0,0.020588805,0.024604779,2,1,34.02,0,1,5,3,4,0,0,0,-0.033225981,0.4
8218,144188,subsistema,47,5.32743E-05,10,4,0.072727273,55,0,0,0,8,0.062481652,0.020588805,2,2,45.24390244,1,0,5,11,14,0,0,1,-0.035028169,0.4
8219,144760,productividad,47,5.32743E-05,13,5,0.428571429,7,0,0,0,1,0.034261024,0.062481652,2,2,13.72,1,0,0,2,2,0,0,0,-0.034072866,0.2
8220,145113,plataformas,47,5.32743E-05,11,4,0.490909091,55,0,0,0,0,0.010915558,0.062481652,3,2,46.75,2,2,8,7,17,0,0,1,-0.033208514,0.2
8221,145526,productividad,47,5.32743E-05,13,5,0.666666667,27,0,0,0,1,0.034261024,0.007842653,2,3,40.824,0,0,5,4,9,0,0,0,-0.034717217,0.2
8222,146428,tokens,47,5.32743E-05,6,2,0.958333333,24,4,2,1,0,0.062481652,0,2,0,40.32,0,0,3,6,8,0,0,0,-0.034080389,0.6
8223,146648,productividad,47,5.32743E-05,13,5,0.149253731,67,0,0,0,1,0.062481652,0.020588805,2,2,55.68243243,1,7,5,12,17,0,0,1,-0.032038893,0.6
8224,146840,anillo,47,5.32743E-05,6,3,0.421686747,83,0,0,0,1,0.024604779,0.008028546,1,3,41.5,0,9,13,5,17,0,0,2,-0.033301968,0.2
8225,147107,recursiva,47,5.32743E-05,9,4,0.989010989,91,0,0,0,8,0.002889279,0,3,0,42.64742844,2,6,6,15,29,0,0,1,-0.036029963,0.6
8226,147838,tokens,47,5.32743E-05,6,2,0.4,25,4,2,1,0,0.016249786,0.014280905,3,2,175,0,0,3,3,6,0,0,1,-0.03326135,0.8
8227,148426,productividad,47,5.32743E-05,13,5,0.946308725,149,0,0,0,1,0.062481652,0.024604779,2,1,50.97056484,0,13,20,15,28,0,0,1,-0.032650762,0.8
8228,149110,tokens,47,5.32743E-05,6,2,0.15,20,4,2,1,0,0.016249786,0.004691536,3,3,0,2,1,1,0,5,0,0,1,-0.034491032,0.8
8229,150490,productividad,47,5.32743E-05,13,5,0.657894737,38,0,0,0,1,5.21408E-05,0.024604779,8,1,57.76,3,1,3,5,9,0,0,1,-0.033168619,0.6
8230,151730,tokens,47,5.32743E-05,6,2,0.933333333,15,4,2,1,0,0.016249786,0,3,0,63,0,2,0,1,6,0,0,1,-0.033197032,0.6
8231,152040,productividad,47,5.32743E-05,13,5,0.821428571,28,0,0,0,1,0.003131847,0.024604779,2,1,43.904,0,0,3,6,8,0,0,0,-0.033030584,0.4
8232,152186,productividad,47,5.32743E-05,13,5,0.5,28,0,0,0,1,0.003131847,0.003351745,2,2,109.76,1,0,6,5,10,0,0,1,-0.033375592,0.2
8233,152415,hadoop,47,5.32743E-05,6,2,0.588235294,17,0,0,0,8,0.004193932,0.000133752,5,11,26.97333333,1,0,1,3,8,0,0,0,-0.03344022,0.4
8234,152490,recursiva,47,5.32743E-05,9,4,0.03960396,101,0,0,0,8,0.000659694,0.002352002,8,7,58.68918919,1,8,11,7,19,0,0,1,-0.03581813,0.2
8235,152518,plataformas,47,5.32743E-05,11,4,0.8125,48,0,0,0,0,0.002624041,9.06796E-06,3,10,40.07920792,0,2,7,4,13,0,0,0,-0.033307563,0.2
8236,154732,subsistema,47,5.32743E-05,10,4,0.169230769,65,0,0,0,8,0.062481652,0.001949612,2,4,78.86666667,0,5,7,12,18,0,0,1,-0.035106205,0.2
8237,154870,recursiva,47,5.32743E-05,9,4,0.081081081,37,0,0,0,8,8.95461E-05,5.32743E-05,10,9,37,1,7,4,2,8,0,0,0,-0.033948034,0.2
8238,155365,obtención,47,5.32743E-05,9,3,0.5,20,0,0,0,1,0.034261024,0.062481652,2,2,37.33333333,1,1,0,4,8,0,0,1,-0.033858345,0.2
8239,155789,tokens,47,5.32743E-05,6,2,0.782608696,23,4,2,1,0,0.016249786,0.00079118,3,4,49.37333333,0,3,3,2,5,0,0,1,-0.033431685,0.6
8240,156296,tokens,47,5.32743E-05,6,2,0.189189189,37,4,2,1,0,0.000153022,0.000295842,6,8,95.83,0,1,6,2,7,0,0,0,-0.032777068,1
8241,156532,plataformas,47,5.32743E-05,11,4,0.515625,64,0,0,0,0,0.001406667,0.007476534,8,1,64,0,2,5,11,19,0,0,1,-0.033494358,0.2
8242,156675,tokens,47,5.32743E-05,6,2,0.653846154,26,4,2,1,0,0.016249786,2.83374E-05,3,6,189.28,1,1,2,4,6,0,0,1,-0.032967883,1
8243,156755,hadoop,47,5.32743E-05,6,2,0.1,20,0,0,0,8,0.000104282,0.014280905,2,2,0,1,2,3,3,4,0,0,1,-0.033724627,0.8
8244,157460,recursiva,47,5.32743E-05,9,4,0.888888889,9,0,0,0,8,1.1335E-06,0,10,0,0,0,0,0,0,3,0,0,1,-0.034367624,0.2
8245,157627,moneda,47,5.32743E-05,6,3,0.060606061,33,0,0,0,1,0.00013942,0.000206296,2,5,60.984,2,2,4,3,6,0,0,1,-0.034619651,0.2
8246,157646,hadoop,47,5.32743E-05,6,2,0.068965517,29,0,0,0,8,0.00011335,3.74053E-05,2,6,39.24666667,3,0,1,8,12,0,0,1,-0.033952382,0.6
8247,157888,hadoop,47,5.32743E-05,6,2,0.294117647,34,0,0,0,8,0.062481652,8.27451E-05,2,6,80.92,2,0,2,7,10,0,0,1,-0.034465471,0.4
8248,158207,plataformas,47,5.32743E-05,11,4,0.25,8,0,0,0,0,0.000389922,7.82112E-05,1,7,0,1,0,0,1,3,0,0,1,-0.031189196,0.2
8249,158654,recursiva,47,5.32743E-05,9,4,0.75,4,0,0,0,8,0.000607553,0,7,0,0,2,0,0,0,1,0,0,1,-0.03360524,0.2
8250,158857,plataformas,47,5.32743E-05,11,4,0.714285714,7,0,0,0,0,0.010915558,7.82112E-05,3,7,0,1,0,0,1,2,0,0,1,-0.032068122,0.2
8251,159170,tokens,47,5.32743E-05,6,2,0.966666667,30,4,2,1,0,0.016249786,0,3,0,50.4,0,1,5,3,4,0,0,1,-0.032839797,0.8
8252,160093,tokens,47,5.32743E-05,6,2,0.909090909,11,4,2,1,0,0.006528932,0,3,0,0,0,0,2,4,3,0,0,0,-0.03372986,0.8
8253,160121,hadoop,47,5.32743E-05,6,2,0.4,15,0,0,0,8,4.42063E-05,0.009542895,5,4,0,1,1,2,2,4,0,0,0,-0.034347159,0.6
8254,160541,productividad,47,5.32743E-05,13,5,0.75,12,0,0,0,1,0.034261024,0.007842653,2,3,0,0,0,2,2,5,0,0,1,-0.035538071,0.4
8255,160852,productividad,47,5.32743E-05,13,5,0.333333333,6,0,0,0,1,0.034261024,0.062481652,2,2,0,0,0,1,1,2,0,0,0,-0.034984847,0.2
8256,135453,mov,46,5.21408E-05,3,1,0.55,40,0,0,0,8,0.000733371,5.44078E-05,6,2,64,7,1,5,3,10,0,0,1,-0.033795934,0.2
8257,135493,composición,46,5.21408E-05,11,4,0.75,8,0,0,0,1,0.062481652,0.000202896,2,7,0,0,1,0,1,3,0,0,0,-0.033645585,0.2
8258,136262,extensión,46,5.21408E-05,9,3,0.172839506,81,0,0,0,1,0.008028546,0.003351745,3,2,87.48,0,6,5,13,26,0,0,1,-0.033599719,0.4
8259,136437,esfuerzo,46,5.21408E-05,8,3,0.263157895,19,0,0,0,1,0.000710701,0.002833738,5,4,0,0,0,3,3,4,0,0,0,-0.033282255,0.2
8260,136507,opinión,46,5.21408E-05,7,3,0.847826087,46,0,0,0,1,0.034261024,0.007842653,2,3,84.64,0,2,8,3,8,0,0,1,-0.033574011,0.4
8261,136751,estadístico,46,5.21408E-05,11,4,0.25974026,77,0,0,0,8,0.000752641,0.002833738,8,4,118.58,1,6,13,4,11,0,0,2,-0.033274598,0.2
8262,136758,estadístico,46,5.21408E-05,11,4,0.706521739,92,0,0,0,8,6.23422E-05,0.000998609,8,5,30.41536757,2,10,7,19,25,0,0,2,-0.033092575,0.4
8263,137583,aristas,46,5.21408E-05,7,3,0.782608696,23,1,0,1,1,0.062481652,0.035779907,2,3,14.54915591,1,1,1,5,8,0,0,0,-0.035289926,0.2
8264,137704,composición,46,5.21408E-05,11,4,0.125,32,0,0,0,1,0.024604779,0.034261024,1,2,71.68,1,1,3,3,11,0,0,1,-0.033831314,0.4
8265,138171,esfuerzo,46,5.21408E-05,8,3,0.861111111,36,0,0,0,1,0.025177194,0.035779907,2,3,72.576,2,2,5,4,7,0,0,1,-0.033405093,0.2
8266,138695,defecto,46,5.21408E-05,7,3,0.644444444,90,0,0,0,1,0.008028546,0.020588805,3,2,40.15086207,0,6,19,5,11,0,0,1,-0.032213324,0.2
8267,139219,hertz,46,5.21408E-05,5,1,0.602272727,88,3,0,0,1,0.020588805,0.013905718,2,2,45.24528302,0,2,7,20,28,0,0,1,-0.036557041,0.8
8268,139739,extensión,46,5.21408E-05,9,3,0.714285714,14,0,0,0,1,0.034261024,1.70024E-05,2,10,0,1,1,0,3,4,0,0,0,-0.034424312,0.2
8269,140066,extensión,46,5.21408E-05,9,3,0.6,5,0,0,0,1,1.1335E-05,0.000213097,7,7,0,2,0,0,0,1,0,0,1,-0.033179383,0.2
8270,140103,e/s,46,5.21408E-05,3,1,0.896551724,29,0,0,0,8,0.062481652,0.003351745,2,2,117.74,3,0,4,4,9,0,0,2,-0.033452426,0.2
8271,140631,aristas,46,5.21408E-05,7,3,0.666666667,21,1,0,1,1,0.001500748,0.001051883,3,6,123.48,1,1,2,2,6,0,0,2,-0.035544771,0.4
8272,140656,aristas,46,5.21408E-05,7,3,0.761904762,21,1,0,1,1,0.062481652,0.035779907,2,3,41.16,0,1,1,4,6,0,0,0,-0.035657424,0.6
8273,141094,esfuerzo,46,5.21408E-05,8,3,0.352941176,17,0,0,0,1,0.025177194,0.0002301,2,5,80.92,0,1,0,3,5,0,0,0,-0.033539699,0.2
8274,141202,aristas,46,5.21408E-05,7,3,0.322580645,62,1,0,1,1,0.007476534,2.94709E-05,1,5,33.54797382,6,2,2,8,15,0,0,1,-0.036497664,0.4
8275,141445,estadístico,46,5.21408E-05,11,4,0.306818182,88,0,0,0,8,4.64733E-05,0.009542895,9,4,37.67360628,6,3,10,9,17,0,0,2,-0.032813611,0.4
8276,142203,partida,46,5.21408E-05,7,3,0.15,20,0,0,0,1,0.062481652,0.014280905,2,2,56,0,1,2,2,6,0,0,0,-0.032281373,0.2
8277,142227,aristas,46,5.21408E-05,7,3,0.964705882,85,1,0,1,1,0.010915558,0.007842653,3,3,66.19469027,0,2,13,9,16,0,0,1,-0.035371246,0.8
8278,142357,informáticos,46,5.21408E-05,12,4,0.166666667,12,0,0,0,1,5.66748E-06,1.92694E-05,7,6,0,0,0,2,2,3,0,0,1,-0.035622607,0.2
8279,142536,asuntos,46,5.21408E-05,7,3,0.870967742,31,0,0,0,1,0.062481652,0.024604779,2,1,44.84666667,0,0,1,7,13,0,0,0,-0.033035144,0.2
8280,142810,aristas,46,5.21408E-05,7,3,0.674418605,43,1,0,1,1,0.062481652,0.000130352,2,5,57.52444444,4,0,2,6,12,0,0,1,-0.037254833,0.2
8281,142864,aristas,46,5.21408E-05,7,3,0.423076923,26,1,0,1,1,0.001500748,4.53398E-06,3,9,94.64,0,3,2,1,7,0,0,2,-0.036018029,0.4
8282,143766,composición,46,5.21408E-05,11,4,0.885245902,122,0,0,0,1,0.011993512,0.062481652,3,2,46.68560739,0,15,14,16,23,0,0,2,-0.03463121,0.2
8283,144049,hertz,46,5.21408E-05,5,1,0.760869565,92,3,0,0,1,0.020588805,0.007476534,2,1,85.04711497,0,6,12,12,20,0,0,1,-0.034762662,0.4
8284,144700,extensión,46,5.21408E-05,9,3,0.19047619,21,0,0,0,1,0.016377871,0.062481652,2,2,123.48,1,1,1,3,8,0,0,1,-0.03346695,0.4
8285,145004,esfuerzo,46,5.21408E-05,8,3,0.5,20,0,0,0,1,0.024604779,0.035779907,1,3,24,0,2,2,1,7,0,0,0,-0.035493802,0.2
8286,145376,aristas,46,5.21408E-05,7,3,0.772727273,22,1,0,1,1,0.062481652,0.035779907,2,3,22,1,0,2,5,7,0,0,1,-0.035267265,0.4
8287,146060,mov,46,5.21408E-05,3,1,0.0625,16,0,0,0,8,0.002352002,0.003351745,7,2,35.84,2,0,1,5,5,0,0,2,-0.033621457,0.2
8288,146629,e/s,46,5.21408E-05,3,1,0.974358974,39,0,0,0,8,0.062481652,0,2,0,25.82432432,9,0,1,10,10,0,0,0,-0.033264328,0.2
8289,147550,composición,46,5.21408E-05,11,4,0.382978723,47,0,0,0,1,0.062481652,0.008028546,2,3,30.74308216,3,2,2,13,13,0,0,1,-0.033208964,0.2
8290,147637,aristas,46,5.21408E-05,7,3,0.352941176,34,1,0,1,1,0.010915558,0.000249369,3,1,30.73076923,5,1,4,7,8,0,0,0,-0.034439028,0.2
8291,147706,ocasiones,46,5.21408E-05,9,4,0.15,20,0,0,0,1,0.020588805,0.003351745,2,2,0,0,1,2,5,7,0,0,0,-0.033008909,0.4
8292,147837,informáticos,46,5.21408E-05,12,4,0.733333333,45,0,0,0,1,0.000795714,0.020756563,8,1,46.125,1,0,4,8,13,0,0,1,-0.034329227,0.2
8293,147992,e/s,46,5.21408E-05,3,1,0.777777778,45,0,0,0,8,4.53398E-06,2.94709E-05,5,7,23.13679245,5,2,4,7,13,0,0,1,-0.034057665,0.2
8294,147999,bloques,46,5.21408E-05,7,2,0.076923077,26,0,0,0,1,0.062481652,2.38034E-05,2,6,47.32,1,2,2,3,7,0,0,0,-0.033593733,0.2
8295,148368,extensión,46,5.21408E-05,9,3,0.45,20,0,0,0,1,0.001949612,2.26699E-06,4,12,37.33333333,0,2,1,1,3,0,1,1,-0.034292075,0.6
8296,148568,e/s,46,5.21408E-05,3,1,0.083333333,24,0,0,0,8,0.00012015,0.008028546,2,3,38.88,4,0,3,5,7,0,0,1,-0.034194542,0.2
8297,148883,composición,46,5.21408E-05,11,4,0.938271605,81,0,0,0,1,0.062481652,0.035779907,2,3,43.875,1,4,8,8,20,0,0,1,-0.032830656,0.6
8298,149222,esfuerzo,46,5.21408E-05,8,3,0.631578947,38,0,0,0,1,0.025177194,5.32743E-05,2,13,57.76,3,1,3,5,9,0,0,1,-0.032614026,0.2
8299,149272,mov,46,5.21408E-05,3,1,0.133333333,15,0,0,0,8,0.000880726,0.000300376,11,7,31.5,1,0,1,3,5,0,0,0,-0.034364237,0.4
8300,149281,bloques,46,5.21408E-05,7,2,0.862068966,29,0,0,0,1,0.000291308,0.008280182,6,2,47.096,0,1,2,5,10,0,0,1,-0.035026573,0.6
8301,150777,extensión,46,5.21408E-05,9,3,0.461538462,65,0,0,0,1,0.062481652,0.003351745,2,2,78.86666667,0,10,6,12,11,0,0,1,-0.033222405,0.4
8302,151170,composición,46,5.21408E-05,11,4,0,28,0,0,0,1,0,0.001442939,0,5,54.88,0,2,1,6,9,0,0,0,-0.033986866,0.2
8303,151915,aristas,46,5.21408E-05,7,3,0.461538462,26,1,0,1,1,0.010915558,0.000998609,3,5,31.54666667,0,1,3,4,8,0,0,0,-0.035893928,0.2
8304,152635,decidir,46,5.21408E-05,7,3,0.891891892,74,0,0,0,0,0.035779907,0.001804524,3,5,90.19294118,0,6,12,10,11,0,0,1,-0.034164077,0.2
8305,152992,e/s,46,5.21408E-05,3,1,0,7,0,0,0,8,0,2.83374E-05,0,1,13.72,4,0,0,1,2,0,0,0,-0.035274984,0.2
8306,153292,opinión,46,5.21408E-05,7,3,0.230769231,52,0,0,0,1,0.062481652,0.035779907,2,3,68.82909091,0,4,7,7,9,0,0,1,-0.033065582,0.2
8307,154206,hertz,46,5.21408E-05,5,1,0.551282051,78,3,0,0,1,0.000419393,0.000529342,1,9,70.29249012,0,6,9,7,16,0,0,5,-0.035262068,0.6
8308,154334,composición,46,5.21408E-05,11,4,0.105263158,38,0,0,0,1,3.40049E-06,0.00305817,13,4,80.864,4,5,3,5,8,0,0,1,-0.033881214,0.2
8309,154626,e/s,46,5.21408E-05,3,1,0.225,40,0,0,0,8,0.062481652,9.06796E-06,2,16,64,2,2,3,8,13,0,0,1,-0.034576369,0.2
8310,154766,estadístico,46,5.21408E-05,11,4,0.410958904,73,0,0,0,8,0.013905718,0.008028546,2,3,66.33941606,2,3,4,14,24,0,0,1,-0.033543807,0.2
8311,155224,mov,46,5.21408E-05,3,1,0,10,0,0,0,8,0,5.44078E-05,0,2,28,4,0,1,1,1,0,0,2,-0.033028018,0.2
8312,155610,composición,46,5.21408E-05,11,4,0.625,104,0,0,0,1,0.034261024,0.025177194,2,2,49.05882353,1,12,10,15,18,0,2,4,-0.033613441,0.2
8313,155873,aristas,46,5.21408E-05,7,3,0.605263158,38,1,0,1,1,0.062481652,0.000468133,2,3,39.216,1,0,3,5,11,0,0,1,-0.03676464,0.2
8314,156286,hertz,46,5.21408E-05,5,1,0.229885057,87,3,0,0,1,0.020588805,0.002272658,2,3,33.2122905,0,6,5,17,24,0,0,5,-0.034777756,0.6
8315,156475,bloques,46,5.21408E-05,7,2,0.789473684,19,0,0,0,1,0.062481652,0.024604779,2,1,19.608,0,1,1,6,8,0,0,1,-0.033043899,0.2
8316,156708,defecto,46,5.21408E-05,7,3,0.15,20,0,0,0,1,0.008028546,0.001625432,3,5,56,0,0,2,5,5,0,0,1,-0.036809641,0.2
8317,157356,composición,46,5.21408E-05,11,4,0.65625,32,0,0,0,1,0.034261024,0.007842653,2,3,47.78666667,1,2,3,5,8,0,0,0,-0.034085727,0.4
8318,157463,e/s,46,5.21408E-05,3,1,0.470588235,17,0,0,0,8,0.002352002,0.001113092,7,6,80.92,5,1,1,2,3,0,0,0,-0.033550522,0.2
8319,157778,composición,46,5.21408E-05,11,4,0.820224719,89,0,0,0,1,0.011993512,0.013905718,3,2,105.6133333,2,5,6,15,19,0,0,1,-0.034518615,0.2
8320,158627,composición,46,5.21408E-05,11,4,0.295454545,44,0,0,0,1,0.011993512,0.062481652,3,2,33.9543379,0,3,4,8,11,0,0,0,-0.031983648,0.6
8321,159034,composición,46,5.21408E-05,11,4,0.35483871,62,0,0,0,1,0.034261024,0.062481652,2,2,82.79384615,1,5,2,13,19,0,0,2,-0.034141749,0.4
8322,159631,e/s,46,5.21408E-05,3,1,0.571428571,28,0,0,0,8,0.062481652,0.000912464,2,1,35.952,4,1,3,4,8,0,0,1,-0.033305254,0.2
8323,159878,e/s,46,5.21408E-05,3,1,0.4375,32,0,0,0,8,0.000276573,0.062481652,6,2,32,0,0,3,8,12,0,0,2,-0.034056987,0.2
8324,160076,aristas,46,5.21408E-05,7,3,0.96,25,1,0,1,1,0.001500748,0,3,0,43.75,4,2,2,3,4,0,0,0,-0.036751888,0.4
8325,160378,informáticos,46,5.21408E-05,12,4,0.837209302,86,0,0,0,1,0.016249786,0.00205616,3,2,37.34210526,0,2,10,12,27,0,0,1,-0.033055948,0.4
8326,160399,mov,46,5.21408E-05,3,1,0.047619048,21,0,0,0,8,0.000158689,5.44078E-05,8,2,21,16,0,2,0,3,0,0,0,-0.035619274,0.2
8327,161158,aristas,46,5.21408E-05,7,3,0.739130435,23,1,0,1,1,0.010915558,0.011993512,3,3,148.12,3,0,3,1,6,0,0,0,-0.034705769,0.2
8328,134528,tic,45,5.10073E-05,3,1,0.313253012,83,1,0,1,1,0.010915558,0.062481652,3,2,96.446,1,7,11,10,20,0,0,1,-0.033022271,0.2
8329,134826,tic,45,5.10073E-05,3,1,0.043478261,46,1,0,1,1,0.000912464,2.72039E-05,1,9,40.88888889,3,2,3,7,13,0,0,2,-0.033122264,0.2
8330,135110,reconocimiento,45,5.10073E-05,14,6,0.5,22,0,0,0,1,0.013905718,0.062481652,2,2,67.76,0,1,3,3,5,0,0,1,-0.033381237,0.2
8331,135249,verificación,45,5.10073E-05,12,5,0.722222222,36,0,0,0,1,0.062481652,0.024604779,2,1,60.48,0,1,5,4,6,0,0,0,-0.033571031,0.2
8332,135837,interrelación,45,5.10073E-05,13,5,0.5,20,0,0,0,1,0.062481652,0.007476534,2,1,112,1,1,0,2,7,0,0,1,-0.034998776,0.4
8333,136178,periodos,45,5.10073E-05,8,3,0.52173913,23,0,0,0,1,0.016249786,0.024604779,3,1,37.03,0,0,2,5,5,0,0,0,-0.034264919,0.2
8334,136236,marketing,45,5.10073E-05,9,3,0.670588235,85,3,0,1,1,0.000415993,0.001357927,5,5,69.67548077,0,1,9,15,26,0,0,1,-0.033975062,0.8
8335,136358,marketing,45,5.10073E-05,9,3,0.829787234,47,3,0,1,1,0.062481652,0.024604779,2,1,61.852,4,1,5,6,8,0,0,1,-0.03325535,0.2
8336,136905,verificación,45,5.10073E-05,12,5,0.659090909,44,0,0,0,1,0.034261024,0.062481652,2,2,67.76,1,4,4,7,10,0,0,0,-0.034089438,0.2
8337,136989,interrelación,45,5.10073E-05,13,5,0.610169492,118,0,0,0,1,0.034261024,0.024604779,2,1,48.28117215,1,7,11,22,33,0,0,1,-0.035324503,0.6
8338,137145,periodos,45,5.10073E-05,8,3,0.963636364,55,0,0,0,1,0.016249786,0.000238034,3,1,94.11111111,1,3,3,8,18,0,0,0,-0.033888603,0.2
8339,137166,extracción,45,5.10073E-05,10,3,0.854545455,55,0,0,0,1,0.024604779,0.062481652,1,2,60.5,3,1,3,11,16,0,0,1,-0.033308321,0.2
8340,137311,marketing,45,5.10073E-05,9,3,0.6,15,3,0,1,1,0.024604779,0.004691536,1,3,63,0,1,1,2,6,0,0,2,-0.034849157,0.2
8341,138027,periodos,45,5.10073E-05,8,3,0.216216216,74,0,0,0,1,0.000912464,0.025177194,1,2,30.02617801,2,1,7,9,13,0,0,8,-0.035478693,0.6
8342,138178,verificación,45,5.10073E-05,12,5,0.28125,32,0,0,0,1,0.034261024,0.062481652,2,2,143.36,1,1,3,4,9,0,0,1,-0.035137584,0.2
8343,138291,interrelación,45,5.10073E-05,13,5,0.033057851,121,0,0,0,1,0.001972282,0.014280905,4,2,40.13221517,1,10,15,16,16,0,0,2,-0.035674876,0.8
8344,138387,cualidades,45,5.10073E-05,10,5,0.314285714,35,0,0,0,1,0.007476534,0.035779907,1,3,68.6,0,2,2,3,10,0,0,1,-0.034962324,0.4
8345,138901,confirmación,45,5.10073E-05,12,4,0.056818182,88,0,0,0,1,0.011993512,0.062481652,3,2,48.48116615,0,5,13,3,18,0,0,1,-0.033941227,0.2
8346,138970,codificación,45,5.10073E-05,12,5,0.789473684,19,0,0,0,1,0.062481652,0.000582616,2,9,101.08,2,0,1,3,7,0,0,1,-0.034558785,0.8
8347,139142,marketing,45,5.10073E-05,9,3,0.879120879,91,3,0,1,1,0.062481652,0.062481652,2,2,91.8736,0,6,10,14,15,0,3,3,-0.034105832,0.8
8348,139303,codificación,45,5.10073E-05,12,5,0.914893617,47,0,0,0,1,0.000598485,0.000166624,6,7,68.72444444,13,0,3,7,11,0,0,1,-0.033786606,0.6
8349,139555,tic,45,5.10073E-05,3,1,0.488636364,88,1,0,1,1,0.010915558,0.014280905,3,2,40.0270599,0,2,8,16,24,0,0,1,-0.03322623,0.4
8350,139659,extracción,45,5.10073E-05,10,3,0.214285714,28,0,0,0,1,0.034261024,6.34757E-05,2,14,54.88,1,0,4,3,8,0,0,1,-0.034109603,0.2
8351,139745,periodos,45,5.10073E-05,8,3,0.870967742,31,0,0,0,1,0.062481652,1.1335E-05,2,6,89.69333333,1,0,4,5,9,0,0,0,-0.03532701,0.2
8352,139748,crítico,45,5.10073E-05,7,2,0.164383562,73,0,0,0,8,6.68762E-05,0.024604779,11,1,38.04591572,1,3,9,11,16,0,0,1,-0.033473802,0.2
8353,139847,cualidades,45,5.10073E-05,10,5,0.916666667,84,0,0,0,1,0.062481652,0.035779907,2,3,29.1011236,0,6,9,12,19,0,0,2,-0.032370618,0.4
8354,139862,asociaciones,45,5.10073E-05,12,5,0.342465753,73,0,0,0,1,0.062481652,3.40049E-05,2,6,39.05694962,0,1,5,16,24,0,0,1,-0.033614836,0.2
8355,140004,verificación,45,5.10073E-05,12,5,0.264705882,34,0,0,0,1,0.062481652,0.024604779,2,1,37.64906977,1,1,4,8,10,0,0,0,-0.03446948,0.6
8356,140331,marketing,45,5.10073E-05,9,3,0.144578313,83,3,0,1,1,0.025177194,5.44078E-05,2,6,57.11500506,1,4,13,16,17,0,0,2,-0.032220873,0.8
8357,140625,codificación,45,5.10073E-05,12,5,0.828571429,35,0,0,0,1,0.034261024,0.062481652,2,2,85.75,0,1,3,8,12,0,0,0,-0.034837456,0.4
8358,140668,asociaciones,45,5.10073E-05,12,5,0.333333333,69,0,0,0,1,0.062481652,0.001804524,2,5,34.5,0,6,6,13,19,0,0,1,-0.035083632,0.4
8359,141327,verificación,45,5.10073E-05,12,5,0.095238095,42,0,0,0,1,0.034261024,0.062481652,2,2,61.74,4,4,4,8,12,0,0,1,-0.034258845,0.2
8360,141988,predicciones,45,5.10073E-05,12,4,0.049382716,81,0,0,0,1,0.010915558,0.020588805,3,2,52.4568662,2,5,2,16,21,0,0,1,-0.033896562,0.6
8361,142530,reconocimiento,45,5.10073E-05,14,6,0.735849057,106,0,0,0,1,3.85388E-05,6.80097E-06,10,12,61.74770346,1,6,19,10,17,0,0,1,-0.032471639,0.2
8362,143460,verificación,45,5.10073E-05,12,5,0.171428571,35,0,0,0,1,0.024604779,8.16116E-05,1,10,49,2,1,3,10,11,0,0,1,-0.032376755,0.2
8363,143558,marketing,45,5.10073E-05,9,3,0.4,15,3,0,1,1,0.024604779,9.74806E-05,1,6,63,2,1,0,1,5,0,0,1,-0.033371454,0.2
8364,143696,interrelación,45,5.10073E-05,13,5,0.21875,32,0,0,0,1,0.062481652,5.78083E-05,2,10,71.68,2,0,1,7,8,0,0,0,-0.033096236,0.2
8365,143716,periodos,45,5.10073E-05,8,3,0.333333333,12,0,0,0,1,0.062481652,0.035779907,2,3,0,0,1,0,1,4,0,0,0,-0.034342878,0.2
8366,143951,marketing,45,5.10073E-05,9,3,0.736842105,38,3,0,1,1,0.024604779,2.94709E-05,1,11,50.54,0,0,2,6,16,0,0,0,-0.034016097,0.2
8367,143966,expresiones,45,5.10073E-05,11,4,0.75,4,0,0,0,1,0.020588805,0,2,0,0,0,0,1,1,1,0,0,0,-0.035133434,1
