Order,id,token,abs_frecuency,rel_frecuency,length,number_syllables,token_possition,number_token_sentences,number_synonyms,number_hyponyms,number_hypernyms,Part_of_speech,freq_relative_word_before,freq_relative_word_after,len_word_before,len_word_after,mtld_diversity,propn,aux,verb,adp,noun,nn,sym,num,avgBert,complexity
6637,156459,teoría,72,8.16116E-05,6,2,0.58490566,53,0,0,0,1,2.26699E-06,9.74806E-05,6,9,65.54333333,0,5,7,8,7,0,0,0,-0.033496728,0.2
6638,157345,campos,72,8.16116E-05,6,2,0.875,8,0,0,0,1,0.024604779,0,1,0,0,0,1,1,1,3,0,0,0,-0.034899303,0.4
6639,157684,campos,72,8.16116E-05,6,2,0.222222222,27,0,0,0,1,0.009542895,0.035779907,4,3,68.04,0,0,6,4,7,0,0,0,-0.034042573,0.4
6640,157733,campos,72,8.16116E-05,6,2,0.538461538,13,0,0,0,1,0.020588805,0.035779907,2,3,0,2,0,1,2,3,0,0,1,-0.034444062,0.8
6641,158107,abstracta,72,8.16116E-05,9,3,0.933333333,30,0,0,0,1,0.000415993,0.001106291,5,5,126,1,1,3,3,7,0,0,1,-0.034075016,0.2
6642,158377,presupuesto,72,8.16116E-05,11,4,0.555555556,18,0,0,0,1,0.000248235,0.024604779,4,1,90.72,3,0,0,5,6,0,0,0,-0.034522471,0.2
6643,158483,validación,72,8.16116E-05,10,4,0.114285714,35,0,0,0,1,0.062481652,0.024604779,2,1,49,2,1,3,10,11,0,0,1,-0.033671369,0.2
6644,158559,validación,72,8.16116E-05,10,4,0.953846154,65,0,0,0,1,0.024604779,0.007842653,1,3,50.99137931,0,1,4,13,21,0,0,1,-0.033749374,0.2
6645,159063,cursor,72,8.16116E-05,6,2,0.142857143,28,2,0,1,1,0.007842653,6.23422E-05,3,9,73.17333333,8,0,2,5,8,0,0,1,-0.034524552,0.2
6646,159124,presupuesto,72,8.16116E-05,11,4,0.666666667,9,0,0,0,1,5.66748E-05,0.024604779,7,1,0,0,0,1,1,3,0,0,1,-0.034399108,0.2
6647,159568,cursor,72,8.16116E-05,6,2,0.44,25,2,0,1,1,0.025177194,0.020588805,2,2,43.75,0,1,5,3,6,0,0,0,-0.034945038,0.2
6648,159601,teoría,72,8.16116E-05,6,2,0.837209302,43,0,0,0,1,0.034261024,0.007842653,2,3,86.28666667,1,2,3,7,10,0,0,0,-0.033245549,0.2
6649,159864,mecanismo,72,8.16116E-05,9,4,0.571428571,14,0,0,0,1,0.000145087,0.009542895,4,4,0,0,1,1,1,4,0,0,1,-0.034204238,0.6
6650,159973,vértice,72,8.16116E-05,7,2,0.785714286,28,0,0,0,1,0.013905718,4.64733E-05,2,1,73.17333333,3,1,2,6,6,0,0,1,-0.034439595,0.2
6651,160486,vértice,72,8.16116E-05,7,2,0.547619048,42,0,0,0,1,0.000877325,0.016377871,5,2,45.696,1,3,2,3,10,0,0,2,-0.034704808,0.2
6652,160626,medición,72,8.16116E-05,8,3,0.057471264,87,0,0,0,1,0.062481652,8.72791E-05,2,7,71.18181818,0,8,10,14,17,0,0,1,-0.033989619,0.2
6653,160806,eficiencia,72,8.16116E-05,10,4,0.736842105,19,0,0,0,1,0.034261024,0.007842653,2,3,101.08,0,0,2,3,6,0,0,0,-0.034235527,0.2
6654,160929,teoría,72,8.16116E-05,6,2,0.816901408,71,0,0,0,1,0.024604779,0.00109609,1,7,46.31461774,1,3,10,11,12,0,0,1,-0.033146914,0.2
6655,134645,regular,71,8.04782E-05,7,3,0.47826087,69,1,0,0,0,0.020756563,0.003131847,1,2,83.3175,0,8,6,10,14,0,0,0,-0.03363801,0.2
6656,134686,cola,71,8.04782E-05,4,2,0.173913043,23,1,0,1,1,0.011993512,0.062481652,3,2,49.37333333,2,2,1,4,6,0,0,0,-0.034094908,0.2
6657,135334,arreglo,71,8.04782E-05,7,3,0.086021505,93,0,0,0,1,0.013905718,0.002541296,2,6,46.58968177,0,7,16,13,21,0,0,1,-0.033911475,0.8
6658,135640,load,71,8.04782E-05,4,1,0.202531646,79,5,2,1,1,0.003131847,0.000666495,2,1,62.70223124,1,5,10,14,19,0,0,3,-0.033726491,0.8
6659,135750,ética,71,8.04782E-05,5,2,0.9375,112,0,0,0,8,0.007476534,0.024604779,1,1,37.33333333,0,8,10,17,24,0,0,1,-0.033593309,0.4
6660,136067,cola,71,8.04782E-05,4,2,0.35,20,1,0,1,1,0.011993512,9.06796E-06,3,9,28,0,2,1,2,5,0,0,0,-0.034156007,0.2
6661,136105,pasivos,71,8.04782E-05,7,3,0.797619048,84,0,0,0,1,0.000448864,0.002575301,3,2,30.28931548,0,6,4,17,20,0,0,1,-0.033998821,0.2
6662,136460,independientes,71,8.04782E-05,14,5,0.4625,80,0,0,0,8,8.84126E-05,0.024604779,7,1,68.4057971,1,3,10,14,19,0,0,1,-0.033890071,0.2
6663,137092,colaboración,71,8.04782E-05,12,5,0.657894737,76,0,0,0,1,0.034261024,0.003567109,2,2,74.9220178,0,2,13,11,20,0,0,1,-0.033342097,0.2
6664,137263,interfaces,71,8.04782E-05,10,4,0.59375,32,2,3,1,1,0.062481652,0.035779907,2,3,47.78666667,1,0,3,8,9,0,0,0,-0.033102098,0.2
6665,137287,amd,71,8.04782E-05,3,1,0.666666667,18,2,0,1,1,0.062481652,0.002833738,2,4,90.72,3,0,2,3,3,0,0,0,-0.034320066,0.2
6666,137748,regular,71,8.04782E-05,7,3,0.957627119,118,1,0,0,0,0.062481652,0.002272658,2,3,71.0443787,0,5,22,11,18,0,0,1,-0.032836776,0.6
6667,137760,interfaces,71,8.04782E-05,10,4,0.9,30,2,3,1,1,0.010915558,0.007842653,3,3,42,0,0,2,7,10,0,0,0,-0.033842975,0.2
6668,137777,ministerio,71,8.04782E-05,10,4,0.2,50,0,0,0,1,0.025177194,0.000711835,2,9,31.39070443,1,3,0,6,18,0,0,1,-0.03279235,0.2
6669,138021,pasivos,71,8.04782E-05,7,3,0.965517241,29,0,0,0,1,0.016249786,0,3,0,235.48,0,3,2,3,9,0,0,1,-0.033523794,0.4
6670,138841,pasivos,71,8.04782E-05,7,3,0.785714286,56,0,0,0,1,0.000198362,0.024604779,7,1,52.87400261,0,1,6,9,11,0,0,2,-0.033800995,0.2
6671,139752,ministerio,71,8.04782E-05,10,4,0.6125,80,0,0,0,1,0.025177194,0.062481652,2,2,35.68965517,1,3,10,13,19,0,0,1,-0.033533858,0.2
6672,139944,colaboración,71,8.04782E-05,12,5,0.101449275,69,0,0,0,1,0.034261024,0.011993512,2,3,34.5,0,6,6,13,19,0,0,1,-0.034620863,0.2
6673,140120,arreglo,71,8.04782E-05,7,3,0.108433735,83,0,0,0,1,0.025177194,0.002833738,2,4,32.35146381,0,8,6,14,23,0,0,1,-0.03346713,0.8
6674,140440,regular,71,8.04782E-05,7,3,0.3,30,1,0,0,0,0.016377871,0.003446959,2,8,37.92727273,0,2,4,4,7,0,0,1,-0.035316057,0.4
6675,140604,pasivos,71,8.04782E-05,7,3,0.757575758,33,0,0,0,1,0.016249786,6.57427E-05,3,10,101.64,0,3,3,5,4,0,0,1,-0.034342022,0.2
6676,141043,arreglo,71,8.04782E-05,7,3,0.6,25,0,0,0,1,0.007842653,0.000770777,3,5,87.5,0,0,4,7,5,0,0,0,-0.034246048,0.6
6677,141154,interfaces,71,8.04782E-05,10,4,0.6,25,2,3,1,1,0.004691536,0.062481652,3,2,175,5,1,3,3,4,0,0,1,-0.034740463,0.4
6678,141551,interfaces,71,8.04782E-05,10,4,0.411764706,17,2,3,1,1,0.062481652,0.062481652,2,2,40.46,1,0,4,4,3,0,0,0,-0.035613333,0.4
6679,141670,amd,71,8.04782E-05,3,1,0.948717949,78,2,0,1,1,0.024604779,2.04029E-05,1,10,94.64,1,7,9,8,13,0,0,3,-0.033441529,0.2
6680,141686,pasivos,71,8.04782E-05,7,3,0.333333333,12,0,0,0,1,0.016249786,0.001739915,3,4,0,0,2,1,0,2,0,0,0,-0.033126024,0.2
6681,141811,ética,71,8.04782E-05,5,2,0.833333333,96,0,0,0,8,0.034261024,0.024604779,2,1,48,0,4,13,9,13,0,0,1,-0.033602352,0.2
6682,141816,ética,71,8.04782E-05,5,2,0.8,40,0,0,0,8,2.60704E-05,0.007476534,7,1,112,0,1,1,8,13,0,0,1,-0.033358727,0.2
6683,141868,load,71,8.04782E-05,4,1,0.375,72,5,2,1,1,0.000341182,0.007842653,9,3,29.21646341,3,1,9,11,18,0,0,4,-0.03374252,0.6
6684,141906,arreglo,71,8.04782E-05,7,3,0.961538462,26,0,0,0,1,0.007476534,0,1,0,94.64,5,0,0,5,8,0,0,1,-0.033428851,0.2
6685,142505,interfaces,71,8.04782E-05,10,4,0.789473684,19,2,3,1,1,0.062481652,3.85388E-05,2,8,33.69333333,1,0,0,6,7,0,0,1,-0.033818403,0.2
6686,142610,load,71,8.04782E-05,4,1,0.469387755,98,5,2,1,1,0.000613221,0.005819364,5,4,42.33434099,7,2,13,14,23,0,0,1,-0.034225773,0.6
6687,142912,cola,71,8.04782E-05,4,2,0.153846154,26,1,0,1,1,0.001949612,0.014280905,4,2,63.09333333,0,1,2,4,8,0,0,0,-0.033884034,0.2
6688,143016,arreglo,71,8.04782E-05,7,3,0.157894737,38,0,0,0,1,0.013905718,0.008280182,2,2,67.38666667,0,5,1,5,10,0,0,1,-0.033793214,0.2
6689,143022,cola,71,8.04782E-05,4,2,0.045454545,44,1,0,1,1,0.000129218,0.016377871,2,2,44,6,3,2,7,8,0,0,1,-0.034049926,0.2
6690,143158,interfaces,71,8.04782E-05,10,4,0.865384615,52,2,3,1,1,0.016249786,0.062481652,3,2,75.712,7,5,7,7,10,0,0,1,-0.034320079,0.6
6691,143219,cola,71,8.04782E-05,4,2,0.073170732,41,1,0,1,1,0.011993512,0.00285074,3,7,52.29777778,0,2,1,8,12,0,0,1,-0.033919083,0.2
6692,143270,amd,71,8.04782E-05,3,1,0.25,52,2,0,1,1,0.024604779,0.000155289,1,7,126.1866667,8,0,5,8,11,0,0,3,-0.03402882,0.2
6693,143798,ética,71,8.04782E-05,5,2,0.066115702,121,0,0,0,8,0.034261024,0.062481652,2,2,56.43589045,0,9,18,16,26,0,0,2,-0.033498848,0.2
6694,143866,interfaces,71,8.04782E-05,10,4,0.421052632,19,2,3,1,1,0.00109609,0.000105415,7,5,50.54,0,0,2,3,7,0,0,0,-0.033083853,0.2
6695,143931,interfaces,71,8.04782E-05,10,4,0.25,24,2,3,1,1,0.000253903,9.06796E-06,7,9,80.64,0,0,4,3,9,0,0,0,-0.033521433,0.2
6696,144226,amd,71,8.04782E-05,3,1,0.794117647,34,2,0,1,1,0.062481652,8.84126E-05,2,9,107.8933333,7,2,2,6,7,0,0,2,-0.033501222,0.2
6697,144322,load,71,8.04782E-05,4,1,0.208333333,72,5,2,1,1,0.009542895,0.014280905,4,2,48.22493461,5,2,6,14,19,0,0,1,-0.033924499,0.6
6698,144541,load,71,8.04782E-05,4,1,0.137931034,87,5,2,1,1,0.000889794,0.000363852,8,3,66.48113208,5,1,8,19,24,0,0,4,-0.0336831,0.4
6699,144592,interfaces,71,8.04782E-05,10,4,0,10,2,3,1,1,0,0.007842653,0,3,28,0,0,0,3,4,0,0,0,-0.034328419,0.8
6700,144787,pasivos,71,8.04782E-05,7,3,0.875,24,0,0,0,1,0.000198362,0.000134886,7,6,80.64,0,4,2,2,4,0,0,1,-0.033776915,0.4
6701,144894,cola,71,8.04782E-05,4,2,0.378378378,37,1,0,1,1,0.034261024,0.008028546,2,3,54.76,0,2,5,5,9,0,0,1,-0.033947685,0.4
6702,145306,interfaces,71,8.04782E-05,10,4,0.142857143,28,2,3,1,1,0.000114483,4.53398E-06,11,9,73.17333333,0,0,1,5,10,0,0,0,-0.03464258,0.2
6703,145514,interfaces,71,8.04782E-05,10,4,0.48,25,2,3,1,1,0.062481652,0.024604779,2,1,87.5,0,1,3,4,9,0,0,0,-0.03387668,0.6
6704,145551,independientes,71,8.04782E-05,14,5,0.873417722,79,0,0,0,8,0.004691536,0.062481652,3,2,41.40361446,2,5,6,15,20,0,0,1,-0.034231529,0.2
6705,145764,arreglo,71,8.04782E-05,7,3,0.914285714,70,0,0,0,1,0.013905718,0.035779907,2,3,54.97854077,4,3,6,8,16,0,0,1,-0.035490159,0.2
6706,145778,amd,71,8.04782E-05,3,1,0,30,2,0,1,1,0,1.36019E-05,0,5,84,11,1,2,3,2,0,0,3,-0.033578588,0.2
6707,146399,ética,71,8.04782E-05,5,2,0.5,16,0,0,0,8,0.034261024,0.024604779,2,1,0,0,3,0,2,2,0,0,0,-0.033879216,0.4
6708,146506,pasivos,71,8.04782E-05,7,3,0.82278481,79,0,0,0,1,0.016249786,0.062481652,3,2,91.97263158,1,5,9,12,17,0,0,1,-0.033774471,0.2
6709,147612,interfaces,71,8.04782E-05,10,4,0.923076923,39,2,3,1,1,0.000666495,0.062481652,1,2,53.235,1,2,2,8,13,0,0,1,-0.034041194,0.4
6710,148431,arreglo,71,8.04782E-05,7,3,0.135135135,37,0,0,0,1,0.013905718,0.009542895,2,4,54.76,0,2,5,5,9,0,0,1,-0.033947685,0.4
6711,149859,load,71,8.04782E-05,4,1,0.090909091,77,5,2,1,1,0.000880726,0.000363852,11,3,92.22888889,4,3,8,16,19,0,0,4,-0.03404292,0.6
6712,149880,pasivos,71,8.04782E-05,7,3,0.322580645,31,0,0,0,1,0.000198362,0.024604779,7,1,89.69333333,0,2,3,1,9,0,0,1,-0.03340368,0.2
6713,149913,amd,71,8.04782E-05,3,1,0,29,2,0,1,1,0,1.70024E-05,0,6,78.49333333,9,1,0,5,5,0,0,2,-0.03491018,0.4
6714,150107,interfaces,71,8.04782E-05,10,4,0.953488372,43,2,3,1,1,0.00032758,0.000464733,6,3,73.96,0,1,1,9,16,0,0,1,-0.034903485,0.8
6715,150716,cola,71,8.04782E-05,4,2,0.045454545,44,1,0,1,1,0.000129218,0.016377871,2,2,44,6,3,2,7,8,0,0,1,-0.034049926,0.2
6716,151179,cola,71,8.04782E-05,4,2,0.966666667,30,1,0,1,1,0.034261024,0,2,0,126,5,1,1,3,5,0,0,2,-0.034581869,0.6
6717,151180,pasivos,71,8.04782E-05,7,3,0.058823529,34,0,0,0,1,0.062481652,6.57427E-05,2,10,46.24,1,0,3,5,9,0,0,0,-0.034079456,0.2
6718,151542,ministerio,71,8.04782E-05,10,4,0.333333333,48,0,0,0,1,0.001949612,0.00011335,4,9,27.04477612,1,2,2,10,19,0,0,1,-0.034155067,0.6
6719,151861,amd,71,8.04782E-05,3,1,0.052631579,38,2,0,1,1,0.024604779,3.74053E-05,1,12,57.76,2,0,4,6,9,0,0,1,-0.034333098,0.2
6720,151985,ética,71,8.04782E-05,5,2,0.752136752,117,0,0,0,8,0.000155289,0.002624041,5,3,65.90777929,0,9,13,17,17,0,0,3,-0.033446687,0.4
6721,152622,ética,71,8.04782E-05,5,2,0.032786885,61,0,0,0,8,0.000108816,0.024604779,4,1,80.14461538,0,8,7,5,6,0,0,0,-0.033395388,0.4
6722,152632,pasivos,71,8.04782E-05,7,3,0.988505747,87,0,0,0,1,0.000200629,0,5,0,87,1,7,9,13,27,0,0,1,-0.033759797,0.4
6723,152641,amd,71,8.04782E-05,3,1,0.148148148,54,2,0,1,1,1.1335E-05,0.008280182,2,2,90.72,8,2,4,8,9,0,0,1,-0.034154469,0.4
6724,153314,interfaces,71,8.04782E-05,10,4,0.833333333,18,2,3,1,1,0.010915558,0.020756563,3,1,45.36,0,2,2,2,4,0,0,0,-0.034059379,0.6
6725,153900,independientes,71,8.04782E-05,14,5,0.222222222,81,0,0,0,8,0.002889279,0.016249786,3,3,69.79151292,6,5,11,9,12,0,0,1,-0.03467037,0.2
6726,154009,interfaces,71,8.04782E-05,10,4,0.684210526,57,2,3,1,1,0.006528932,0.034261024,3,2,64.98,1,3,7,7,14,0,0,1,-0.034636404,0.6
6727,154912,cola,71,8.04782E-05,4,2,0.634146341,41,1,0,1,1,0.034261024,0.062481652,2,2,78.44666667,2,2,5,8,12,0,0,1,-0.033893962,0.2
6728,154966,amd,71,8.04782E-05,3,1,0.066666667,30,2,0,1,1,0.000129218,1.36019E-05,2,5,63,6,2,3,3,6,0,0,4,-0.034287863,0.4
6729,155117,interfaces,71,8.04782E-05,10,4,0.914893617,47,2,3,1,1,0.010915558,0.062481652,3,2,43.57087634,2,0,6,8,15,0,0,1,-0.034103991,0.4
6730,156082,interfaces,71,8.04782E-05,10,4,0.125,32,2,3,1,1,0.010915558,0.000980473,3,4,47.78666667,0,0,7,3,8,0,0,0,-0.033703457,0.6
6731,156342,interfaces,71,8.04782E-05,10,4,0.922222222,90,2,3,1,1,0.010915558,0.025177194,3,2,39.77749761,2,3,14,10,18,0,0,1,-0.033325839,0.4
6732,156751,cola,71,8.04782E-05,4,2,0.052631579,19,1,0,1,1,0.034261024,0.062481652,2,2,33.69333333,3,0,1,3,3,0,0,0,-0.034369878,0.2
6733,156913,ética,71,8.04782E-05,5,2,0.085714286,35,0,0,0,8,0.000121284,0.024604779,15,1,35,1,0,3,6,10,0,0,1,-0.033881623,0.6
6734,157005,load,71,8.04782E-05,4,1,0.188235294,85,5,2,1,1,0.003131847,0.008028546,2,3,48.82630347,1,5,11,12,19,0,0,4,-0.033843818,0.6
6735,157058,cola,71,8.04782E-05,4,2,0.8,10,1,0,1,1,0.034261024,4.76068E-05,2,5,0,3,0,1,0,2,0,0,1,-0.034913872,0.2
6736,157299,amd,71,8.04782E-05,3,1,0.051282051,39,2,0,1,1,0.000244835,1.36019E-05,2,5,106.47,7,1,5,6,7,0,0,1,-0.034254479,0.2
6737,157333,amd,71,8.04782E-05,3,1,0.517857143,56,2,0,1,1,0.001442939,0.000351383,5,7,57.26933333,4,2,6,8,11,0,0,2,-0.034578071,0.2
6738,157998,cola,71,8.04782E-05,4,2,0.785714286,14,1,0,1,1,0.000126951,0.000114483,1,1,0,8,0,0,2,2,0,0,1,-0.034628284,0.4
6739,158902,interfaces,71,8.04782E-05,10,4,0.806451613,31,2,3,1,1,0.004691536,0.009542895,3,4,134.54,0,1,5,3,9,0,0,2,-0.034074923,0.6
6740,159334,load,71,8.04782E-05,4,1,0.802325581,86,5,2,1,1,0.000912464,0.035779907,1,3,35.36358601,1,3,12,13,21,0,0,2,-0.034020007,0.6
6741,159845,interfaces,71,8.04782E-05,10,4,0.428571429,7,2,3,1,1,0.010915558,0.020756563,3,1,0,0,1,1,1,2,0,0,0,-0.034987574,0.4
6742,159851,amd,71,8.04782E-05,3,1,0.745098039,51,2,0,1,1,0.000147354,0.020756563,12,1,80.92,1,5,5,6,13,0,0,1,-0.033719553,0.4
6743,160468,interfaces,71,8.04782E-05,10,4,0.911764706,34,2,3,1,1,0.062481652,0.062481652,2,2,46.24,1,2,2,11,12,0,0,1,-0.033767639,0.6
6744,136377,pandemia,70,7.93447E-05,8,3,0.901960784,51,0,0,0,1,0.001972282,0.024604779,4,1,80.92,1,3,7,11,7,0,0,0,-0.03333833,0.4
6745,136383,nosql,70,7.93447E-05,5,1,0.411764706,34,0,0,0,1,0.004193932,7.93447E-06,5,6,53.94666667,2,3,2,5,8,0,0,1,-0.033815932,0.6
6746,136863,interactuar,70,7.93447E-05,11,4,-1,-1,0,0,0,0,0,0,0,0,0,1,2,3,1,1,0,0,0,-0.033792031,0.2
6747,137677,interactuar,70,7.93447E-05,11,4,0.333333333,6,0,0,0,0,0.000115617,0.006528932,2,3,0,1,0,0,1,2,0,0,1,-0.035279947,0.2
6748,137790,nosql,70,7.93447E-05,5,1,0.423076923,26,0,0,0,1,0.004193932,0.004691536,5,3,63.09333333,1,1,1,5,9,0,0,1,-0.03477417,0.6
6749,139625,nosql,70,7.93447E-05,5,1,0.285714286,28,0,0,0,1,6.23422E-05,0.000912464,4,1,43.904,3,1,3,3,6,0,0,2,-0.034343546,0.6
6750,140214,nosql,70,7.93447E-05,5,1,0.444444444,18,0,0,0,1,0.004193932,0.001949612,5,4,90.72,1,0,1,3,5,0,0,0,-0.034638866,0.6
6751,140454,alu,70,7.93447E-05,3,2,0.206521739,92,0,0,0,4,0.034261024,0.034261024,2,2,52.3266497,2,8,8,10,23,0,0,2,-0.033612636,0.4
6752,141440,nosql,70,7.93447E-05,5,1,0.153846154,26,0,0,0,1,0.001102891,0.000130352,4,7,63.09333333,2,1,3,4,6,0,0,0,-0.034304676,0.4
6753,142127,interactuar,70,7.93447E-05,11,4,0,6,0,0,0,0,0,0.006528932,0,3,0,1,0,0,1,2,0,0,0,-0.033497062,0.4
6754,142624,nosql,70,7.93447E-05,5,1,0.6,15,0,0,0,1,0.004193932,0.008280182,5,2,63,3,0,1,2,4,0,0,0,-0.034740248,0.4
6755,142692,interactuar,70,7.93447E-05,11,4,0.74,50,0,0,0,0,0.000528209,0.005819364,7,4,70,1,3,7,5,12,0,0,1,-0.034195233,0.2
6756,143175,nosql,70,7.93447E-05,5,1,0.98,50,0,0,0,1,0.004193932,0,5,0,40.08467023,8,0,1,10,15,0,0,0,-0.034532152,0.2
6757,143287,nosql,70,7.93447E-05,5,1,0.451612903,31,0,0,0,1,0.004193932,0.034261024,5,2,67.27,11,0,1,6,3,0,0,0,-0.033078846,0.4
6758,143448,interactuar,70,7.93447E-05,11,4,0.25,88,0,0,0,0,0.000666495,1.47354E-05,1,15,54.02420302,3,2,12,11,16,0,0,1,-0.033211097,0.2
6759,144111,pandemia,70,7.93447E-05,8,3,0.891891892,37,0,0,0,1,0.001972282,0.020588805,4,2,63.88666667,1,2,3,7,7,0,0,1,-0.033201553,0.6
6760,144525,nosql,70,7.93447E-05,5,1,0.621621622,37,0,0,0,1,0.00107682,0.024604779,8,1,63.88666667,4,2,2,5,9,0,0,2,-0.0347812,0.6
6761,144563,alu,70,7.93447E-05,3,2,0.75,20,0,0,0,4,0.034261024,0.034261024,2,2,21.2,1,3,0,2,4,0,0,1,-0.034170223,0.6
6762,144834,interactuar,70,7.93447E-05,11,4,0.444444444,18,0,0,0,0,0.062481652,0.006528932,2,3,45.36,0,1,2,5,6,0,0,0,-0.033640932,0.2
6763,145320,pandemia,70,7.93447E-05,8,3,0.594594595,37,0,0,0,1,0.034261024,0.003446959,2,8,95.83,1,1,7,6,8,0,0,0,-0.033391241,0.6
6764,145329,sector,70,7.93447E-05,6,2,0.933333333,15,1,0,1,1,0.001949612,0,4,0,31.5,1,1,1,3,5,0,0,2,-0.035082608,0.2
6765,145705,pandemia,70,7.93447E-05,8,3,0.237113402,97,0,0,0,1,0.062481652,0.035779907,2,3,109.7716667,0,7,19,8,17,0,0,1,-0.03341185,0.6
6766,146360,nosql,70,7.93447E-05,5,1,0.857142857,7,0,0,0,1,0.004193932,0,5,0,0,1,0,0,1,3,0,0,1,-0.034604835,0.6
6767,147493,nosql,70,7.93447E-05,5,1,0.125,64,0,0,0,1,0.004193932,0.000268638,5,5,48.59259259,3,2,5,13,19,0,0,2,-0.034606645,0.6
6768,147720,pandemia,70,7.93447E-05,8,3,0.631067961,103,0,0,0,1,0.034261024,0.024604779,2,1,51.5,0,7,14,7,20,0,0,8,-0.033894719,0.2
6769,147815,alu,70,7.93447E-05,3,2,0.076923077,26,0,0,0,4,0.00016209,0.000940801,2,6,189.28,4,1,1,4,7,0,0,1,-0.033659577,0.4
6770,149076,alu,70,7.93447E-05,3,2,0.651162791,43,0,0,0,4,0.000354784,0.024604779,6,1,43,4,2,6,6,8,0,0,0,-0.03370054,1
6771,149950,nosql,70,7.93447E-05,5,1,0.25,20,0,0,0,1,0.000223299,0.034261024,5,2,112,2,2,0,5,6,0,0,0,-0.034578904,0.6
6772,149970,desarrolladores,70,7.93447E-05,15,6,0.121621622,74,0,0,0,1,0.016249786,0.000620022,3,5,75.332,0,4,7,13,18,0,0,1,-0.033502964,0.2
6773,150074,pandemia,70,7.93447E-05,8,3,0.479452055,73,0,0,0,1,0.001972282,0.010915558,4,3,114.7784615,1,5,11,9,15,0,0,1,-0.03350795,0.2
6774,150341,nosql,70,7.93447E-05,5,1,0.32,25,0,0,0,1,0.004193932,0.000100881,5,8,29.16666667,7,1,2,5,5,0,0,0,-0.034217409,0.8
6775,151579,nosql,70,7.93447E-05,5,1,0.366666667,30,0,0,0,1,0.004193932,1.70024E-05,5,7,126,3,0,4,6,9,0,0,1,-0.034483192,0.4
6776,151647,pandemia,70,7.93447E-05,8,3,0.910447761,67,0,0,0,1,0.062481652,0.020588805,2,2,51.96201657,1,3,10,12,17,0,0,1,-0.033110247,0.4
6777,151700,interactuar,70,7.93447E-05,11,4,0.80952381,21,0,0,0,0,0.007476534,0.006528932,1,3,123.48,1,0,6,3,2,0,0,0,-0.034206148,0.2
6778,151810,pandemia,70,7.93447E-05,8,3,0.509259259,108,0,0,0,1,0.001972282,0.035779907,4,3,78.01030574,0,8,11,18,20,0,2,1,-0.033220666,0.4
6779,152174,pandemia,70,7.93447E-05,8,3,0.84375,96,0,0,0,1,0.034261024,0.001739915,2,4,86.65995971,1,8,11,15,22,0,0,1,-0.033433368,0.6
6780,152353,nosql,70,7.93447E-05,5,1,0.2,20,0,0,0,1,0.004193932,2.72039E-05,5,9,112,6,0,3,4,1,0,0,0,-0.034171877,0.2
6781,152648,nosql,70,7.93447E-05,5,1,0.689655172,29,0,0,0,1,0.024604779,0.009542895,1,4,39.24666667,2,1,1,4,9,0,0,1,-0.034524684,0.4
6782,152963,nosql,70,7.93447E-05,5,1,0.206896552,29,0,0,0,1,0.004193932,0.062481652,5,2,58.87,3,1,2,6,6,0,0,1,-0.034275708,0.8
6783,153029,pandemia,70,7.93447E-05,8,3,0.64,75,0,0,0,1,0.034261024,0.024604779,2,1,59.375,0,4,14,11,13,0,0,1,-0.033892056,0.4
6784,153271,nosql,70,7.93447E-05,5,1,0.133333333,30,0,0,0,1,0.004193932,0.016377871,5,2,36,1,1,3,5,7,0,0,0,-0.03455573,0.6
6785,153720,nosql,70,7.93447E-05,5,1,0.06,50,0,0,0,1,0.000438663,0.000318512,15,6,175,4,2,9,9,13,0,1,3,-0.034626129,0.8
6786,153722,alu,70,7.93447E-05,3,2,0.033707865,89,0,0,0,4,0.034261024,0.000980473,2,4,82.7849162,0,5,17,16,19,0,0,0,-0.033311323,0.2
6787,153937,interactuar,70,7.93447E-05,11,4,0.826086957,23,0,0,0,0,2.38034E-05,0.006528932,7,3,148.12,0,1,3,3,8,0,0,1,-0.033662871,0.2
6788,155438,nosql,70,7.93447E-05,5,1,0.378378378,37,0,0,0,1,0.000285641,0.002719255,8,6,47.915,1,2,2,8,10,0,0,1,-0.034558597,0.2
6789,155657,alu,70,7.93447E-05,3,2,0.194805195,77,0,0,0,4,0.034261024,0.035779907,2,3,26.28514056,5,5,4,11,19,0,0,1,-0.034003192,0.8
6790,156416,alu,70,7.93447E-05,3,2,0.488372093,43,0,0,0,4,0.005819364,0.016377871,4,2,64.715,3,1,1,2,10,0,0,1,-0.034004344,0.8
6791,156499,interactuar,70,7.93447E-05,11,4,0,8,0,0,0,0,0,0.006528932,0,3,0,1,0,0,2,3,0,0,0,-0.034241853,0.2
6792,157019,desarrolladores,70,7.93447E-05,15,6,0.936708861,79,0,0,0,1,0.016249786,0.001700243,3,3,87.374,0,5,11,11,19,0,0,1,-0.034574615,0.2
6793,157263,desarrolladores,70,7.93447E-05,15,6,0.545454545,66,0,0,0,1,0.016249786,0.035779907,3,3,58.88793103,0,3,13,6,13,0,0,1,-0.034288668,0.4
6794,157387,nosql,70,7.93447E-05,5,1,0.954545455,22,0,0,0,1,0.020588805,0,2,0,33.88,1,0,2,5,4,0,0,0,-0.034507186,0.6
6795,157682,alu,70,7.93447E-05,3,2,0.071428571,28,0,0,0,4,0.034261024,0.000215364,2,7,29.68,2,0,2,4,8,0,0,0,-0.034306794,1
